#{"t_start": 1595257146.9117842, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
-92.0,180,2084.08335,67,4,1,0,0,data/map1.bmp
-129.0,85,2085.156731,22,4,2,0,0,data/map2.bmp
-41.0,221,2087.250563,128,4,2,0,0,data/map2.bmp
-130.5,583,2093.307526,113,2,1,0,0,data/map2.bmp
-37.0,466,2098.054699,135,1,1,0,0,data/map1.bmp
-107.0,211,2100.188849,65,4,1,0,0,data/map2.bmp
-127.0,61,2101.011311,28,4,2,0,0,data/map2.bmp
-109.5,517,2106.194171,90,4,0,0,0,data/map2.bmp
-111.0,186,2108.040751,51,4,0,0,0,data/map1.bmp
-99.5,101,2109.14892,54,2,2,0,0,data/map1.bmp
-75.5,361,2112.831766,98,2,1,0,0,data/map2.bmp
53.0,450,2117.101009,258,4,0,0,0,data/map2.bmp
-88.0,327,2120.603852,75,4,1,0,0,data/map1.bmp
-107.0,102,2121.764564,48,2,2,0,0,data/map1.bmp
-142.0,351,2125.130804,61,2,1,0,0,data/map2.bmp
-107.0,252,2127.757764,73,4,0,0,0,data/map2.bmp
-71.0,202,2130.048019,90,4,2,0,0,data/map2.bmp
-137.0,987,2139.869793,131,1,1,0,0,data/map1.bmp
-87.5,89,2140.604367,65,4,2,0,0,data/map1.bmp
-75.0,1220,2151.98784,181,1,1,0,0,data/map2.bmp
-32.0,232,2154.437607,125,4,1,0,0,data/map2.bmp
3.0,539,2159.993967,201,4,0,0,0,data/map2.bmp
-30.5,1058,2169.902022,204,1,1,0,0,data/map2.bmp
-134.0,217,2172.233918,69,2,2,0,0,data/map1.bmp
-128.5,643,2179.064111,99,4,0,0,0,data/map1.bmp
-114.0,433,2183.542067,116,4,1,0,0,data/map1.bmp
1.0,556,2189.519204,177,4,0,0,0,data/map1.bmp
-45.0,397,2193.276048,141,2,1,0,0,data/map2.bmp
-102.0,1653,2208.508809,180,1,1,0,0,data/map2.bmp
-51.5,184,2210.228427,110,2,1,0,0,data/map2.bmp
-15.0,194,2212.52804,148,4,1,0,0,data/map1.bmp
-30.5,460,2216.927292,156,4,0,0,0,data/map2.bmp
-102.5,165,2218.664756,62,4,2,0,0,data/map2.bmp
-16.5,410,2222.993908,159,1,1,0,0,data/map2.bmp
-113.5,355,2226.461368,96,4,0,0,0,data/map2.bmp
-87.0,511,2231.940291,126,4,0,0,0,data/map1.bmp
-170.5,1330,2244.761873,176,2,1,0,0,data/map2.bmp
-57.0,1014,2254.609473,156,1,1,0,0,data/map2.bmp
-70.5,292,2257.511923,115,4,0,0,0,data/map2.bmp
-44.5,663,2264.117986,159,4,0,0,0,data/map2.bmp
-57.0,467,2269.098766,143,2,2,0,0,data/map1.bmp
0.0,143,2270.577554,155,2,2,0,0,data/map1.bmp
-100.0,223,2272.863372,71,4,1,0,0,data/map2.bmp
-96.0,76,2273.579369,58,4,2,0,0,data/map1.bmp
-96.0,1184,2285.424503,116,2,1,0,0,data/map2.bmp
-31.0,1085,2295.795131,247,1,1,0,0,data/map1.bmp
-87.0,111,2297.066426,67,4,2,0,0,data/map2.bmp
-58.0,312,2300.284238,101,4,1,0,0,data/map2.bmp
-80.0,217,2302.6279,81,4,0,0,0,data/map2.bmp
17.0,255,2305.153472,186,4,1,0,0,data/map1.bmp
25.5,263,2307.873981,189,4,1,0,0,data/map2.bmp
-34.0,207,2310.103553,121,4,1,0,0,data/map2.bmp
-43.5,376,2314.020348,135,4,0,0,0,data/map1.bmp
-68.0,107,2314.887831,85,2,2,0,0,data/map1.bmp
-107.5,67,2315.714342,47,4,2,0,0,data/map1.bmp
99.0,387,2319.805918,295,4,0,0,0,data/map1.bmp
-83.5,390,2323.864798,132,4,0,0,0,data/map1.bmp
14.0,1616,2339.320746,201,1,1,0,0,data/map2.bmp
-69.0,120,2340.52171,87,4,1,0,0,data/map2.bmp
-36.5,213,2342.51731,122,4,2,0,0,data/map2.bmp
-38.0,170,2344.581126,116,4,1,0,0,data/map1.bmp
-5.0,633,2350.571968,173,2,1,0,0,data/map2.bmp
-57.0,582,2356.027828,116,2,1,0,0,data/map2.bmp
-115.5,62,2356.87942,39,2,2,0,0,data/map1.bmp
2.5,224,2358.898804,164,4,2,0,0,data/map2.bmp
-55.5,172,2360.798579,102,2,1,0,0,data/map2.bmp
-56.0,2706,2385.874269,196,1,1,0,0,data/map2.bmp
7.5,239,2388.50043,175,2,2,0,0,data/map1.bmp
-34.0,435,2392.659546,188,1,1,0,0,data/map2.bmp
-44.0,583,2398.426531,167,4,0,0,0,data/map2.bmp
-93.0,2521,2423.117477,211,1,1,0,0,data/map1.bmp
-4.0,637,2429.592511,168,4,0,0,0,data/map1.bmp
-74.5,374,2433.0398,129,1,1,0,0,data/map2.bmp
6.0,846,2441.479475,211,4,0,0,0,data/map2.bmp
-93.0,91,2442.563443,66,4,2,0,0,data/map1.bmp
-52.5,557,2448.257951,151,4,0,0,0,data/map1.bmp
-52.0,642,2454.531433,116,1,1,0,0,data/map2.bmp
-22.0,351,2458.240264,150,4,0,0,0,data/map1.bmp
-49.0,116,2459.46817,103,2,2,0,0,data/map1.bmp
22.5,148,2460.774542,179,2,2,0,0,data/map1.bmp
-91.0,321,2463.773507,122,4,0,0,0,data/map2.bmp
-120.0,57,2464.498817,33,4,2,0,0,data/map1.bmp
-60.5,1384,2476.976308,223,1,1,0,0,data/map1.bmp
-53.5,176,2479.05683,113,2,2,0,0,data/map1.bmp
-10.5,356,2482.824283,193,4,2,0,0,data/map2.bmp
-47.5,797,2490.538288,182,4,0,0,0,data/map2.bmp
-190.0,1534,2504.909673,157,1,1,0,0,data/map2.bmp
-70.5,105,2506.069585,82,4,0,0,0,data/map1.bmp
-122.0,288,2508.923792,88,4,2,0,0,data/map2.bmp
5.0,452,2513.264881,195,4,1,0,0,data/map1.bmp
53.0,330,2516.626924,256,4,1,0,0,data/map2.bmp
-82.5,86,2517.654533,71,2,2,0,0,data/map1.bmp
-3.0,266,2520.233061,160,4,2,0,0,data/map2.bmp
46.0,247,2522.634722,206,4,1,0,0,data/map2.bmp
38.5,200,2524.530167,210,4,2,0,0,data/map1.bmp
-33.0,345,2527.932636,155,4,0,0,0,data/map2.bmp
5.0,826,2535.406796,214,1,1,0,0,data/map2.bmp
-41.5,360,2539.167911,153,4,0,0,0,data/map1.bmp
39.0,1009,2548.587914,231,1,1,0,0,data/map2.bmp
-37.5,494,2553.448499,169,1,1,0,0,data/map1.bmp
-44.5,190,2555.262131,116,4,1,0,0,data/map2.bmp
-18.0,245,2557.709406,150,4,1,0,0,data/map2.bmp
23.5,319,2560.957245,214,4,1,0,0,data/map2.bmp
-0.5,238,2563.297159,163,4,0,0,0,data/map1.bmp
-15.5,215,2565.357555,150,4,1,0,0,data/map1.bmp
-50.5,188,2567.474226,107,4,1,0,0,data/map2.bmp
-9.5,366,2571.177505,173,4,1,0,0,data/map1.bmp
-10.0,268,2573.896552,164,4,1,0,0,data/map1.bmp
31.0,259,2576.497235,202,4,0,0,0,data/map1.bmp
-9.5,983,2585.613809,186,1,1,0,0,data/map2.bmp
-19.0,337,2588.840964,155,4,1,0,0,data/map2.bmp
-53.5,1383,2602.289933,219,1,1,0,0,data/map1.bmp
-13.5,1091,2612.272827,174,1,1,0,0,data/map2.bmp
44.5,2182,2631.802541,248,1,1,0,0,data/map2.bmp
6.0,194,2633.673111,170,4,2,0,0,data/map2.bmp
14.0,194,2635.735527,182,4,2,0,0,data/map2.bmp
-20.5,224,2637.652219,148,4,2,0,0,data/map2.bmp
-18.0,317,2640.883754,145,4,1,0,0,data/map2.bmp
23.5,673,2647.324781,211,1,1,0,0,data/map1.bmp
-3.0,253,2649.881346,176,2,2,0,0,data/map1.bmp
82.0,360,2653.414365,241,4,1,0,0,data/map2.bmp
26.5,866,2661.286025,244,1,1,0,0,data/map2.bmp
-96.5,99,2662.111637,66,4,2,0,0,data/map1.bmp
-230.5,700,2669.116465,120,2,1,0,0,data/map2.bmp
-45.0,163,2670.646184,114,2,2,0,0,data/map1.bmp
-3.5,337,2674.295768,172,4,0,0,0,data/map1.bmp
66.0,1058,2684.509543,267,1,1,0,0,data/map1.bmp
-131.0,190,2686.413536,69,2,1,0,0,data/map2.bmp
-71.5,292,2689.402709,134,4,1,0,0,data/map2.bmp
0.5,1733,2705.552714,223,1,1,0,0,data/map1.bmp
-44.5,276,2708.195322,127,4,1,0,0,data/map2.bmp
14.0,359,2711.612728,199,4,1,0,0,data/map2.bmp
-3.5,958,2721.281072,233,4,0,0,0,data/map2.bmp
15.5,226,2723.694929,179,4,1,0,0,data/map1.bmp
41.0,983,2733.070459,242,2,1,0,0,data/map2.bmp
-24.0,188,2735.162532,150,2,2,0,0,data/map1.bmp
27.5,435,2739.464399,208,4,0,0,0,data/map2.bmp
-17.0,144,2740.944287,148,4,2,0,0,data/map1.bmp
69.0,344,2744.168438,236,4,2,0,0,data/map2.bmp
36.5,436,2748.009264,212,1,1,0,0,data/map2.bmp
52.0,192,2750.106543,213,4,2,0,0,data/map1.bmp
151.0,175,2751.753163,308,4,1,0,0,data/map2.bmp
-50.5,111,2753.031124,101,4,2,0,0,data/map1.bmp
-1.0,483,2757.998873,188,2,2,0,0,data/map1.bmp
-18.0,1139,2768.685758,182,1,1,0,0,data/map2.bmp
137.0,366,2772.350781,317,4,0,0,0,data/map1.bmp
78.0,296,2775.155958,235,4,2,0,0,data/map2.bmp
18.0,362,2778.824223,191,2,2,0,0,data/map1.bmp
15.0,428,2783.035826,208,4,1,0,0,data/map2.bmp
-185.5,751,2790.21532,159,2,1,0,0,data/map2.bmp
60.5,188,2791.944494,214,4,2,0,0,data/map2.bmp
-37.5,284,2795.144128,145,4,0,0,0,data/map1.bmp
-13.5,606,2800.790789,183,2,1,0,0,data/map2.bmp
-11.0,704,2808.167705,209,4,0,0,0,data/map1.bmp
17.0,324,2811.194899,195,4,1,0,0,data/map2.bmp
-51.0,1034,2820.784689,201,1,1,0,0,data/map2.bmp
11.0,628,2827.08758,212,2,2,0,0,data/map1.bmp
-608.0,1677,2843.79072,162,1,1,0,0,data/map2.bmp
61.0,321,2847.251893,233,4,1,0,0,data/map2.bmp
33.0,950,2855.943048,235,1,1,0,0,data/map1.bmp
5.0,116,2857.285537,158,4,2,0,0,data/map1.bmp
-12.5,681,2863.889312,180,4,0,0,0,data/map2.bmp
-27.0,161,2865.388128,134,4,1,0,0,data/map1.bmp
66.5,1119,2875.982217,278,1,1,0,0,data/map1.bmp
26.0,379,2879.736707,207,2,1,0,0,data/map2.bmp
-98.5,218,2881.79014,93,2,1,0,0,data/map2.bmp
212.5,213,2884.09787,384,4,2,0,0,data/map1.bmp
-102.5,118,2885.357211,58,4,1,0,0,data/map1.bmp
-16.5,756,2892.939307,203,4,0,0,0,data/map1.bmp
-137.5,1489,2906.541295,196,1,1,0,0,data/map2.bmp
68.5,234,2908.860362,234,4,1,0,0,data/map2.bmp
-44.5,277,2911.646372,148,4,1,0,0,data/map2.bmp
-13.0,689,2918.211086,191,4,0,0,0,data/map2.bmp
-206.0,306,2921.371777,47,4,0,0,0,data/map2.bmp
-8.0,208,2923.631499,146,2,2,0,0,data/map1.bmp
18.0,317,2926.685362,188,2,2,0,0,data/map1.bmp
62.0,154,2928.211172,215,2,2,0,0,data/map1.bmp
91.5,231,2930.587175,252,4,2,0,0,data/map2.bmp
23.0,1786,2947.081898,202,1,1,0,0,data/map2.bmp
22.0,597,2952.652229,177,1,1,0,0,data/map2.bmp
2.5,98,2953.831685,154,4,2,0,0,data/map1.bmp
4.0,280,2956.532276,162,2,1,0,0,data/map2.bmp
13.5,257,2959.055998,175,4,2,0,0,data/map2.bmp
100.5,408,2963.027025,274,4,0,0,0,data/map2.bmp
-6.5,516,2967.773669,174,2,1,0,0,data/map2.bmp
54.0,567,2972.916624,226,2,1,0,0,data/map2.bmp
52.5,316,2976.259559,225,4,0,0,0,data/map1.bmp
-4.5,659,2982.708561,185,2,1,0,0,data/map2.bmp
-10.0,627,2988.709873,189,2,1,0,0,data/map2.bmp
158.5,225,2991.203918,321,4,2,0,0,data/map2.bmp
110.0,254,2993.809088,271,4,2,0,0,data/map2.bmp
111.0,445,2997.959379,276,4,0,0,0,data/map2.bmp
-20.0,825,3006.292637,215,1,1,0,0,data/map1.bmp
11.0,611,3012.321682,215,4,0,0,0,data/map1.bmp
79.0,289,3015.352153,240,4,1,0,0,data/map1.bmp
43.0,331,3018.598552,203,4,0,0,0,data/map1.bmp
-210.0,535,3024.164329,98,2,1,0,0,data/map2.bmp
-25.5,396,3028.236307,163,2,1,0,0,data/map2.bmp
21.0,678,3034.758738,207,4,1,0,0,data/map2.bmp
66.0,670,3040.883769,237,1,1,0,0,data/map2.bmp
85.0,428,3045.041046,274,4,0,0,0,data/map2.bmp
42.0,188,3047.193468,202,4,2,0,0,data/map1.bmp
24.5,357,3050.974413,196,4,0,0,0,data/map1.bmp
-44.5,202,3052.890462,127,2,2,0,0,data/map1.bmp
35.0,397,3056.916183,203,4,0,0,0,data/map1.bmp
-43.5,242,3059.431498,112,2,1,0,0,data/map2.bmp
33.5,1388,3072.376574,305,2,1,0,0,data/map2.bmp
-120.0,278,3075.224388,85,4,0,0,0,data/map1.bmp
4.5,625,3081.548432,174,4,0,0,0,data/map2.bmp
2.0,221,3083.695182,164,4,2,0,0,data/map2.bmp
138.0,794,3091.594345,319,4,0,0,0,data/map2.bmp
60.0,233,3093.980435,219,4,0,0,0,data/map2.bmp
-0.5,274,3096.619792,167,4,2,0,0,data/map2.bmp
57.5,287,3099.554734,217,4,1,0,0,data/map2.bmp
20.0,219,3101.877426,175,4,2,0,0,data/map1.bmp
5.0,527,3106.883321,178,2,1,0,0,data/map2.bmp
-135.5,33,3107.214148,16,2,2,0,0,data/map1.bmp
60.5,218,3109.45355,219,4,2,0,0,data/map2.bmp
-55.0,534,3114.559909,168,2,1,0,0,data/map2.bmp
104.0,421,3119.006366,275,4,1,0,0,data/map2.bmp
-30.0,178,3120.833188,129,4,2,0,0,data/map1.bmp
-47.5,478,3125.747644,186,2,1,0,0,data/map2.bmp
-4.5,315,3128.807234,187,4,1,0,0,data/map1.bmp
39.0,362,3132.607911,227,4,0,0,0,data/map1.bmp
-75.5,229,3135.094722,109,4,1,0,0,data/map2.bmp
-38.0,339,3138.362642,154,4,2,0,0,data/map2.bmp
63.5,367,3142.111408,227,2,1,0,0,data/map2.bmp
-76.5,763,3149.378455,124,2,1,0,0,data/map2.bmp
11.0,395,3152.867121,175,1,1,0,0,data/map2.bmp
9.0,256,3155.477786,187,4,2,0,0,data/map2.bmp
71.5,337,3158.916253,229,4,1,0,0,data/map2.bmp
57.0,307,3161.770112,222,4,2,0,0,data/map2.bmp
1.5,552,3167.300581,181,2,1,0,0,data/map2.bmp
-114.5,59,3167.75486,38,2,2,0,0,data/map1.bmp
-30.5,1160,3179.188656,221,1,1,0,0,data/map1.bmp
65.5,287,3181.799289,224,2,2,0,0,data/map1.bmp
82.5,322,3185.26111,244,4,1,0,0,data/map1.bmp
53.5,351,3188.801548,217,4,2,0,0,data/map2.bmp
36.0,419,3193.132926,207,4,1,0,0,data/map1.bmp
89.0,395,3197.131932,281,4,1,0,0,data/map1.bmp
168.0,449,3202.255616,352,4,0,0,0,data/map1.bmp
-0.5,383,3206.004804,177,2,1,0,0,data/map2.bmp
-125.5,134,3207.396657,42,4,2,0,0,data/map2.bmp
71.0,534,3212.955222,285,4,0,0,0,data/map1.bmp
31.0,526,3218.526516,240,4,0,0,0,data/map1.bmp
-30.5,588,3223.953388,185,4,0,0,0,data/map2.bmp
-42.0,1059,3234.4076,236,2,1,0,0,data/map2.bmp
-25.5,483,3239.478043,163,4,1,0,0,data/map2.bmp
-88.5,1548,3253.417448,177,1,1,0,0,data/map2.bmp
105.5,172,3255.160635,258,4,2,0,0,data/map1.bmp
33.0,534,3260.619859,206,4,0,0,0,data/map2.bmp
152.5,242,3263.23788,316,4,2,0,0,data/map1.bmp
51.5,132,3264.650067,208,4,2,0,0,data/map1.bmp
-24.5,422,3268.878783,166,4,0,0,0,data/map1.bmp
104.0,2066,3288.580223,329,1,1,0,0,data/map1.bmp
-8.0,603,3294.768415,201,1,1,0,0,data/map1.bmp
191.5,303,3298.035994,361,4,1,0,0,data/map2.bmp
1.0,249,3300.266017,164,4,2,0,0,data/map2.bmp
103.0,306,3303.714598,283,4,0,0,0,data/map1.bmp
38.0,222,3306.123036,199,4,2,0,0,data/map2.bmp
65.0,356,3309.593668,240,4,0,0,0,data/map1.bmp
13.5,367,3313.180415,196,1,1,0,0,data/map1.bmp
73.0,197,3315.272208,227,4,2,0,0,data/map1.bmp
15.5,511,3320.094512,211,4,0,0,0,data/map2.bmp
16.5,411,3324.11932,211,4,1,0,0,data/map2.bmp
62.5,468,3328.950349,241,2,2,0,0,data/map1.bmp
31.5,420,3332.944444,217,1,1,0,0,data/map2.bmp
-9.5,386,3336.890815,160,4,0,0,0,data/map2.bmp
25.5,338,3340.447391,191,4,1,0,0,data/map1.bmp
17.0,607,3346.107763,202,4,1,0,0,data/map2.bmp
29.5,260,3348.634492,194,4,2,0,0,data/map2.bmp
-56.5,220,3351.029878,133,4,2,0,0,data/map2.bmp
21.5,334,3354.742891,195,4,1,0,0,data/map1.bmp
74.5,176,3356.365755,234,4,2,0,0,data/map2.bmp
34.0,367,3360.056702,207,4,1,0,0,data/map2.bmp
20.0,391,3364.001032,192,2,2,0,0,data/map1.bmp
-16.5,641,3370.223781,143,1,1,0,0,data/map2.bmp
72.5,814,3378.096614,259,1,1,0,0,data/map1.bmp
70.0,661,3385.203008,264,4,0,0,0,data/map1.bmp
22.5,186,3387.030067,184,4,2,0,0,data/map2.bmp
-121.5,54,3387.473418,34,4,2,0,0,data/map1.bmp
-28.0,769,3394.694301,195,1,1,0,0,data/map1.bmp
13.0,315,3398.060743,174,1,1,0,0,data/map1.bmp
18.5,228,3400.442181,189,4,1,0,0,data/map1.bmp
-98.0,150,3401.997643,87,4,1,0,0,data/map1.bmp
-38.5,1171,3413.21943,200,1,1,0,0,data/map2.bmp
28.5,320,3416.394232,209,4,0,0,0,data/map1.bmp
18.0,2446,3439.678721,237,1,1,0,0,data/map1.bmp
40.0,362,3442.926704,202,4,1,0,0,data/map2.bmp
28.5,1000,3452.56014,217,1,1,0,0,data/map1.bmp
128.0,434,3457.357958,306,4,0,0,0,data/map1.bmp
-5.0,372,3461.531965,206,4,1,0,0,data/map1.bmp
-0.5,915,3469.973357,204,2,1,0,0,data/map2.bmp
-17.0,1131,3480.653829,253,1,1,0,0,data/map2.bmp
85.0,173,3482.362317,242,4,2,0,0,data/map2.bmp
20.5,258,3485.052778,200,4,2,0,0,data/map1.bmp
33.0,387,3488.718484,208,2,1,0,0,data/map2.bmp
52.0,279,3491.374987,217,4,1,0,0,data/map2.bmp
37.5,354,3494.910501,203,2,2,0,0,data/map1.bmp
21.0,390,3498.864758,191,4,0,0,0,data/map1.bmp
-27.5,2999,3526.051859,204,1,1,0,0,data/map2.bmp
31.0,1485,3540.607423,234,1,1,0,0,data/map1.bmp
-38.5,1821,3557.047633,204,2,1,0,0,data/map2.bmp
-9.0,661,3563.664863,149,4,1,0,0,data/map2.bmp
66.0,585,3569.2965,223,4,1,0,0,data/map2.bmp
95.0,171,3570.924374,246,4,2,0,0,data/map1.bmp
92.0,427,3575.355982,266,2,2,0,0,data/map1.bmp
103.5,266,3577.988662,267,4,2,0,0,data/map2.bmp
71.0,357,3581.372531,243,2,2,0,0,data/map1.bmp
91.5,848,3589.687129,322,4,0,0,0,data/map1.bmp
62.0,392,3593.50359,225,4,2,0,0,data/map2.bmp
8.5,427,3597.479262,168,4,1,0,0,data/map2.bmp
2.5,1096,3608.406075,171,1,1,0,0,data/map1.bmp
69.0,815,3616.589945,259,4,0,0,0,data/map1.bmp
130.0,499,3621.823755,294,4,1,0,0,data/map1.bmp
152.5,399,3625.699676,317,4,1,0,0,data/map2.bmp
263.5,617,3631.60494,442,4,0,0,0,data/map2.bmp
-31.5,383,3635.329268,190,2,2,0,0,data/map1.bmp
-36.5,137,3636.682208,116,4,2,0,0,data/map2.bmp
26.0,158,3638.474135,181,4,2,0,0,data/map2.bmp
-8.5,1068,3648.38338,168,2,1,0,0,data/map2.bmp
120.0,644,3654.961478,298,4,1,0,0,data/map1.bmp
142.5,495,3660.190323,303,4,0,0,0,data/map1.bmp
6.5,1072,3670.472778,192,1,1,0,0,data/map1.bmp
54.5,211,3672.806827,210,2,2,0,0,data/map1.bmp
39.0,814,3680.622302,212,1,1,0,0,data/map1.bmp
1.0,1052,3690.097014,175,1,1,0,0,data/map2.bmp
-2.5,1120,3700.746527,169,1,1,0,0,data/map2.bmp
52.0,292,3703.520975,207,4,1,0,0,data/map2.bmp
22.0,190,3705.791215,191,4,1,0,0,data/map1.bmp
33.5,196,3707.672059,192,4,2,0,0,data/map1.bmp
39.5,399,3711.798224,197,2,1,0,0,data/map2.bmp
1.0,545,3717.124627,159,4,0,0,0,data/map2.bmp
8.5,340,3720.287302,163,2,1,0,0,data/map2.bmp
-12.0,195,3722.389714,143,2,2,0,0,data/map1.bmp
11.0,662,3728.456196,169,1,1,0,0,data/map2.bmp
108.0,239,3730.838777,263,4,2,0,0,data/map2.bmp
99.5,448,3734.963856,268,4,1,0,0,data/map2.bmp
152.5,504,3739.926573,320,4,1,0,0,data/map2.bmp
6.0,258,3742.553912,164,4,2,0,0,data/map2.bmp
21.0,239,3745.158427,193,4,1,0,0,data/map1.bmp
-2.5,265,3747.598386,151,4,0,0,0,data/map2.bmp
-29.0,151,3749.415752,130,4,1,0,0,data/map2.bmp
5.5,1271,3761.193288,205,2,1,0,0,data/map2.bmp
38.0,177,3763.253629,196,4,2,0,0,data/map1.bmp
-48.5,1207,3774.950474,154,2,1,0,0,data/map2.bmp
143.5,2999,3802.766906,221,1,1,0,0,data/map1.bmp
44.5,408,3806.633434,203,2,1,0,0,data/map2.bmp
-18.5,682,3813.355587,152,4,0,0,0,data/map2.bmp
18.5,745,3820.725451,204,4,0,0,0,data/map2.bmp
41.0,688,3827.29332,204,2,1,0,0,data/map2.bmp
-15.5,1273,3839.295054,195,1,1,0,0,data/map2.bmp
51.0,932,3848.370686,225,1,1,0,0,data/map1.bmp
-17.0,350,3851.759624,168,4,0,0,0,data/map1.bmp
22.5,526,3857.186676,200,4,0,0,0,data/map2.bmp
51.5,563,3862.829944,242,4,0,0,0,data/map1.bmp
100.0,212,3864.853325,254,4,1,0,0,data/map1.bmp
77.0,837,3873.021804,263,4,0,0,0,data/map1.bmp
14.0,286,3876.013668,175,4,1,0,0,data/map1.bmp
88.5,814,3884.083603,252,2,1,0,0,data/map2.bmp
-36.0,2322,3905.495754,153,1,1,0,0,data/map2.bmp
32.5,197,3907.405209,188,4,1,0,0,data/map2.bmp
52.0,440,3912.218444,215,4,1,0,0,data/map2.bmp
60.0,883,3920.463866,236,1,1,0,0,data/map1.bmp
77.5,1011,3929.686641,248,1,1,0,0,data/map2.bmp
606.0,628,3935.725608,684,1,1,1,0,data/map2.bmp
90.5,546,3941.066637,270,4,1,0,0,data/map2.bmp
-115.5,163,3942.738971,36,4,0,0,0,data/map2.bmp
31.5,303,3945.659003,212,2,2,0,0,data/map1.bmp
-130.0,240,3948.346981,86,4,2,0,0,data/map2.bmp
25.0,365,3952.271251,192,4,1,0,0,data/map1.bmp
73.0,290,3955.175207,233,4,0,0,0,data/map1.bmp
-11.5,996,3964.521621,169,1,1,0,0,data/map2.bmp
21.5,911,3973.121264,223,1,1,0,0,data/map1.bmp
23.5,386,3977.221234,200,4,0,0,0,data/map1.bmp
-33.0,1394,3989.447913,192,1,1,0,0,data/map2.bmp
108.0,384,3993.4887,289,4,0,0,0,data/map1.bmp
37.0,391,3997.351003,215,4,0,0,0,data/map2.bmp
18.5,2459,4019.384247,305,1,1,0,0,data/map2.bmp
175.5,206,4021.654337,343,4,2,0,0,data/map1.bmp
96.5,1113,4031.635731,305,1,1,0,0,data/map2.bmp
53.5,288,4034.530757,214,2,2,0,0,data/map1.bmp
51.5,294,4037.380282,222,4,2,0,0,data/map1.bmp
77.5,2128,4056.827454,256,1,1,0,0,data/map2.bmp
192.0,543,4062.349044,359,4,0,0,0,data/map1.bmp
129.0,291,4065.38663,285,4,2,0,0,data/map1.bmp
54.0,560,4071.280353,217,4,0,0,0,data/map1.bmp
-79.0,149,4072.771207,89,4,2,0,0,data/map2.bmp
52.0,1461,4086.182209,213,1,1,0,0,data/map2.bmp
86.5,284,4089.260203,242,2,2,0,0,data/map1.bmp
-28.5,455,4093.691801,177,4,0,0,0,data/map2.bmp
93.5,443,4098.448759,274,4,1,0,0,data/map2.bmp
-7.5,1261,4110.835295,154,1,1,0,0,data/map2.bmp
104.0,474,4115.131573,270,2,1,0,0,data/map2.bmp
51.5,488,4120.268426,240,4,0,0,0,data/map1.bmp
25.5,227,4122.780975,193,4,2,0,0,data/map2.bmp
61.5,294,4125.745731,227,4,0,0,0,data/map1.bmp
80.0,859,4134.410259,270,4,1,0,0,data/map2.bmp
77.0,386,4138.296359,242,4,0,0,0,data/map1.bmp
-9.5,625,4144.792573,192,4,0,0,0,data/map1.bmp
77.5,993,4154.108865,245,1,1,0,0,data/map2.bmp
-5.5,659,4160.921245,155,2,2,0,0,data/map1.bmp
-35.5,552,4166.588005,146,4,0,0,0,data/map2.bmp
66.0,763,4174.418389,267,4,0,0,0,data/map2.bmp
38.0,1133,4184.690793,229,1,1,0,0,data/map1.bmp
27.5,204,4186.492275,192,4,1,0,0,data/map2.bmp
31.5,565,4192.031462,205,1,1,0,0,data/map1.bmp
46.0,351,4195.592934,211,2,1,0,0,data/map2.bmp
-47.5,112,4196.436658,106,4,2,0,0,data/map2.bmp
48.0,593,4202.166961,221,1,1,0,0,data/map1.bmp
124.0,222,4204.616273,285,4,2,0,0,data/map1.bmp
-101.0,183,4206.443483,82,4,2,0,0,data/map1.bmp
-25.5,249,4208.925719,149,4,2,0,0,data/map2.bmp
-32.0,410,4213.051714,159,4,1,0,0,data/map2.bmp
123.0,1176,4223.946384,304,1,1,0,0,data/map2.bmp
-13.5,989,4233.44346,270,1,1,0,0,data/map1.bmp
-21.5,605,4239.456098,200,4,0,0,0,data/map2.bmp
-43.0,160,4241.070853,120,4,2,0,0,data/map2.bmp
29.5,555,4246.530801,194,4,1,0,0,data/map2.bmp
-13.0,240,4248.607176,153,2,2,0,0,data/map1.bmp
34.0,307,4251.971791,210,4,0,0,0,data/map1.bmp
-75.0,318,4255.090067,140,4,1,0,0,data/map1.bmp
38.5,215,4257.403289,198,4,2,0,0,data/map1.bmp
-29.0,763,4264.39999,147,1,1,0,0,data/map2.bmp
-73.0,417,4268.387702,140,2,1,0,0,data/map2.bmp
46.0,233,4270.826971,202,4,2,0,0,data/map2.bmp
109.0,237,4273.390355,269,4,2,0,0,data/map2.bmp
20.0,668,4279.837471,217,4,0,0,0,data/map2.bmp
91.0,517,4285.103031,278,4,0,0,0,data/map1.bmp
61.0,703,4291.920195,235,2,1,0,0,data/map2.bmp
12.5,249,4294.461608,174,1,1,0,0,data/map1.bmp
51.0,509,4299.424304,219,2,2,0,0,data/map1.bmp
82.0,1400,4311.931741,255,1,1,0,0,data/map2.bmp
64.5,275,4314.897643,223,4,2,0,0,data/map2.bmp
-8.5,1533,4329.548933,155,1,1,0,0,data/map2.bmp
100.0,696,4336.192069,284,4,0,0,0,data/map2.bmp
15.5,204,4338.473189,180,4,2,0,0,data/map2.bmp
41.0,268,4341.230149,201,4,1,0,0,data/map1.bmp
-32.5,512,4346.292549,150,4,0,0,0,data/map2.bmp
-16.5,799,4354.076204,166,4,0,0,0,data/map2.bmp
92.0,292,4356.813118,252,4,2,0,0,data/map2.bmp
