#{"t_start": 1608296931.5065482, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
757,260,2100.194371,757,1,1,1,0,data/map2.bmp
712.5,394,2105.51124,813,4,0,1,0,data/map1.bmp
419.0,263,2109.117373,570,4,2,0,0,data/map1.bmp
933,293,2113.401921,983,2,2,1,0,data/map1.bmp
289.5,655,2121.939621,441,2,2,0,0,data/map1.bmp
752.5,359,2126.295259,820,1,1,1,0,data/map1.bmp
256.0,423,2132.171217,409,4,1,0,0,data/map2.bmp
801,290,2135.934197,851,4,0,1,0,data/map2.bmp
665.0,403,2141.12906,729,1,1,1,0,data/map2.bmp
703.5,279,2144.749958,754,4,2,1,0,data/map2.bmp
752.0,284,2148.840214,753,4,0,1,0,data/map2.bmp
761,240,2151.540049,761,1,1,1,0,data/map2.bmp
676.0,410,2157.087245,777,2,1,1,0,data/map2.bmp
832.0,341,2161.407428,941,4,1,1,0,data/map2.bmp
929.0,354,2166.2867,989,4,1,1,0,data/map2.bmp
712.0,391,2171.55959,813,4,0,1,0,data/map1.bmp
693.0,312,2175.836989,747,2,1,1,0,data/map2.bmp
552.0,285,2179.664107,704,4,2,0,0,data/map1.bmp
327.5,425,2185.212706,489,2,2,0,0,data/map1.bmp
1121.0,348,2190.092274,1172,4,2,1,0,data/map1.bmp
1027.0,318,2194.314306,1028,4,1,1,0,data/map1.bmp
404.5,251,2197.852143,555,4,1,0,0,data/map1.bmp
806.5,417,2203.698851,808,1,1,1,0,data/map1.bmp
758,257,2207.01814,758,2,1,1,0,data/map2.bmp
791.0,336,2211.062836,792,2,1,1,0,data/map2.bmp
725.0,578,2218.875831,844,4,1,1,0,data/map2.bmp
909.0,393,2224.083223,963,2,2,1,0,data/map1.bmp
757,261,2227.401581,757,1,1,1,0,data/map2.bmp
698.5,300,2231.009256,749,2,1,1,0,data/map2.bmp
729.5,307,2235.517906,780,4,0,1,0,data/map1.bmp
460,248,2239.040067,610,4,2,0,0,data/map1.bmp
876,326,2243.343215,976,4,1,1,0,data/map1.bmp
821,352,2248.247944,871,4,0,1,0,data/map1.bmp
929.5,294,2252.170087,933,4,1,1,0,data/map1.bmp
693.5,325,2256.71916,744,4,1,1,0,data/map2.bmp
1163.5,383,2262.052777,1165,4,2,1,0,data/map1.bmp
757.0,258,2265.519185,758,4,1,1,0,data/map2.bmp
718.5,391,2270.716117,781,4,0,1,0,data/map2.bmp
755.5,257,2274.184567,808,4,2,1,0,data/map2.bmp
700,295,2278.041216,750,4,2,1,0,data/map2.bmp
916.5,367,2283.041867,968,2,2,1,0,data/map1.bmp
320.5,293,2287.091098,477,4,1,0,0,data/map1.bmp
809,254,2290.264935,809,4,1,1,0,data/map2.bmp
1106.0,409,2295.760305,1210,4,2,1,0,data/map1.bmp
287.5,490,2302.324232,438,2,2,0,0,data/map1.bmp
804,275,2305.917842,804,4,0,1,0,data/map2.bmp
769,452,2311.838381,769,2,1,1,0,data/map2.bmp
387.0,369,2317.003513,541,4,0,0,0,data/map1.bmp
348.0,278,2320.784741,504,4,2,0,0,data/map1.bmp
1127.5,319,2324.902468,1178,4,2,1,0,data/map1.bmp
180.5,237,2328.312273,337,4,1,0,0,data/map1.bmp
761.5,417,2334.195407,876,4,1,1,0,data/map2.bmp
751.5,286,2337.931598,802,4,2,1,0,data/map2.bmp
919.5,357,2343.219626,920,4,0,1,0,data/map1.bmp
134.5,242,2346.137725,287,4,1,0,0,data/map2.bmp
335.0,303,2350.354138,486,2,2,0,0,data/map1.bmp
800.5,377,2355.326577,816,1,1,1,0,data/map1.bmp
440.0,221,2358.142472,594,4,2,0,0,data/map1.bmp
848.5,290,2362.269689,851,4,0,1,0,data/map2.bmp
757,260,2365.561247,757,2,1,1,0,data/map2.bmp
752.0,273,2368.986649,755,1,1,1,0,data/map2.bmp
970.0,351,2373.887969,1021,2,2,1,0,data/map1.bmp
755.5,267,2377.409408,756,4,0,1,0,data/map2.bmp
878,317,2381.501167,928,2,2,1,0,data/map1.bmp
755,271,2384.978707,755,1,1,1,0,data/map2.bmp
930.5,283,2389.262217,985,4,0,1,0,data/map1.bmp
812.5,393,2394.586656,863,4,0,1,0,data/map1.bmp
302.5,335,2398.84234,456,4,2,0,0,data/map2.bmp
759,250,2402.110155,759,2,1,1,0,data/map2.bmp
708,257,2405.550508,758,4,1,1,0,data/map2.bmp
752,287,2409.22384,802,4,0,1,0,data/map2.bmp
153.0,256,2412.758974,307,4,1,0,0,data/map1.bmp
791.5,529,2420.156082,854,4,0,1,0,data/map2.bmp
753.5,275,2423.761559,754,4,0,1,0,data/map2.bmp
485,285,2427.677771,635,4,2,0,0,data/map1.bmp
811.0,397,2433.106377,812,4,1,1,0,data/map1.bmp
799.0,290,2436.821872,801,4,2,1,0,data/map2.bmp
809,251,2440.145812,809,4,0,1,0,data/map2.bmp
807,264,2443.544804,807,2,1,1,0,data/map2.bmp
707,263,2446.917176,757,1,1,1,0,data/map2.bmp
795.5,315,2451.175664,796,1,1,1,0,data/map2.bmp
751.0,286,2454.712048,802,1,1,1,0,data/map2.bmp
290.0,397,2460.10531,441,4,0,0,0,data/map1.bmp
978.5,365,2465.008669,1036,4,1,1,0,data/map2.bmp
874,339,2469.792789,924,4,1,1,0,data/map1.bmp
813.0,373,2474.875932,817,4,0,1,0,data/map1.bmp
739.0,347,2479.189441,790,4,2,1,0,data/map2.bmp
928,315,2483.627023,928,2,2,1,0,data/map1.bmp
247.5,314,2487.634839,400,4,1,0,0,data/map2.bmp
649.0,296,2491.930415,750,4,2,1,0,data/map2.bmp
931.0,296,2495.918431,982,4,1,1,0,data/map1.bmp
827.5,318,2500.018514,878,2,2,1,0,data/map1.bmp
1071.0,334,2504.849103,1125,4,2,1,0,data/map1.bmp
825.5,315,2508.888881,828,1,1,1,0,data/map1.bmp
745.5,317,2513.294802,796,4,0,1,0,data/map2.bmp
783.0,285,2517.041927,784,1,1,1,0,data/map1.bmp
751,293,2520.643336,801,1,1,1,0,data/map2.bmp
808,416,2526.459191,808,1,1,1,0,data/map1.bmp
812,236,2529.144622,812,1,1,1,0,data/map2.bmp
718.5,387,2534.411988,782,2,1,1,0,data/map2.bmp
876.0,313,2538.548189,879,4,0,1,0,data/map1.bmp
917.0,353,2543.593767,1021,4,1,1,0,data/map1.bmp
230.5,556,2550.838943,391,2,2,0,0,data/map1.bmp
746.0,310,2554.821039,847,4,2,1,0,data/map2.bmp
741,340,2559.293443,791,1,1,1,0,data/map2.bmp
807,262,2562.636084,807,1,1,1,0,data/map2.bmp
699.5,296,2566.411142,750,4,1,1,0,data/map2.bmp
809,412,2572.303127,809,4,0,1,0,data/map1.bmp
921,351,2576.842033,971,4,1,1,0,data/map1.bmp
100,259,2580.252904,250,4,2,0,0,data/map2.bmp
798.5,298,2584.468794,800,4,0,1,0,data/map2.bmp
334.5,333,2588.804239,486,4,1,0,0,data/map1.bmp
822.5,344,2593.737381,873,4,0,1,0,data/map1.bmp
874.0,315,2598.178886,878,1,1,1,0,data/map1.bmp
779.0,360,2602.720288,787,4,0,1,0,data/map2.bmp
976.5,324,2607.315398,977,2,2,1,0,data/map1.bmp
825.5,326,2611.408962,876,1,1,1,0,data/map1.bmp
704.5,273,2615.426188,755,4,1,1,0,data/map2.bmp
756,266,2618.810759,756,1,1,1,0,data/map2.bmp
977.5,317,2623.089603,978,4,0,1,0,data/map1.bmp
704,278,2626.724038,754,4,1,1,0,data/map2.bmp
761,244,2629.991981,761,4,0,1,0,data/map2.bmp
820.0,339,2634.802917,874,4,0,1,0,data/map1.bmp
1057.5,397,2640.112892,1112,2,2,1,0,data/map1.bmp
827.5,315,2644.082572,828,1,1,1,0,data/map1.bmp
887,270,2648.122539,887,1,1,1,0,data/map1.bmp
756.0,260,2651.536196,757,4,0,1,0,data/map2.bmp
795.5,285,2655.19119,852,4,0,1,0,data/map2.bmp
806,268,2658.767035,806,4,0,1,0,data/map2.bmp
807,262,2662.13528,807,1,1,1,0,data/map2.bmp
637.5,348,2666.868595,740,4,0,1,0,data/map2.bmp
379.5,301,2670.882929,531,4,2,0,0,data/map1.bmp
206.0,472,2677.247324,359,4,2,0,0,data/map2.bmp
691.0,318,2681.307243,746,4,2,1,0,data/map2.bmp
738,269,2684.845746,788,1,1,1,0,data/map1.bmp
865.0,366,2690.05833,968,4,0,1,0,data/map1.bmp
320.0,326,2694.821133,481,4,1,0,0,data/map1.bmp
704,279,2698.553093,804,4,1,1,0,data/map2.bmp
887,271,2702.111748,887,1,1,1,0,data/map1.bmp
-23.5,91,2703.608728,129,4,0,0,0,data/map1.bmp
1064.0,383,2708.917473,1115,4,1,1,0,data/map1.bmp
914.0,351,2713.305344,971,4,0,1,0,data/map1.bmp
775,424,2718.92258,775,1,1,1,0,data/map2.bmp
863.0,363,2723.936756,969,4,0,1,0,data/map1.bmp
726,416,2729.317025,726,4,0,1,0,data/map2.bmp
826.5,324,2733.334407,827,1,1,1,0,data/map1.bmp
756,267,2736.668984,756,1,1,1,0,data/map2.bmp
758.0,658,2745.468076,760,1,1,1,0,data/map1.bmp
705.5,265,2748.953616,756,4,2,1,0,data/map2.bmp
834,288,2752.806569,834,4,0,1,0,data/map1.bmp
1017.5,368,2757.912527,1068,4,2,1,0,data/map1.bmp
722.5,338,2762.266289,824,4,0,1,0,data/map1.bmp
925.5,319,2766.904523,978,4,2,1,0,data/map1.bmp
751.5,282,2770.431466,803,1,1,1,0,data/map2.bmp
1054.0,405,2775.880694,1110,4,1,1,0,data/map1.bmp
752,288,2779.914673,752,2,1,1,0,data/map2.bmp
752,287,2783.600139,752,4,2,1,0,data/map2.bmp
886,279,2787.378157,886,4,0,1,0,data/map1.bmp
756,268,2790.941584,756,4,0,1,0,data/map2.bmp
812,236,2794.082413,812,2,1,1,0,data/map2.bmp
702.0,777,2804.076252,704,4,0,1,0,data/map2.bmp
809.5,247,2807.365072,810,4,0,1,0,data/map2.bmp
717.5,367,2812.388364,818,4,0,1,0,data/map1.bmp
881,303,2816.370179,881,4,1,1,0,data/map1.bmp
1059.5,401,2821.889173,1111,4,2,1,0,data/map1.bmp
934,289,2826.188599,984,4,1,1,0,data/map1.bmp
976,329,2830.400126,1026,4,2,1,0,data/map1.bmp
758,258,2833.691887,758,1,1,1,0,data/map2.bmp
922.5,341,2838.420758,923,2,2,1,0,data/map1.bmp
56,353,2843.161344,206,4,2,0,0,data/map2.bmp
862.5,363,2847.794841,919,4,1,1,0,data/map1.bmp
751,293,2851.912771,751,4,0,1,0,data/map2.bmp
862.0,386,2857.255992,964,4,1,1,0,data/map1.bmp
844.0,314,2861.271605,897,4,2,1,0,data/map2.bmp
776.5,323,2865.873644,827,4,0,1,0,data/map1.bmp
819,361,2870.44691,869,4,0,1,0,data/map1.bmp
774,336,2875.215167,824,4,0,1,0,data/map1.bmp
808.0,407,2880.509028,810,1,1,1,0,data/map1.bmp
54.0,225,2883.717098,223,4,2,0,0,data/map2.bmp
905.5,418,2889.276889,1008,4,2,1,0,data/map1.bmp
187.5,343,2893.949814,338,4,1,0,0,data/map1.bmp
1022,346,2898.862386,1022,4,2,1,0,data/map1.bmp
800.5,288,2902.403093,802,1,1,1,0,data/map2.bmp
799,304,2906.336355,849,4,1,1,0,data/map2.bmp
796.5,467,2912.85832,848,4,0,1,0,data/map1.bmp
825,330,2917.574654,875,4,0,1,0,data/map1.bmp
753.5,412,2922.92296,759,1,1,1,0,data/map1.bmp
267.5,285,2926.691429,418,2,2,0,0,data/map1.bmp
804,276,2930.341527,804,2,1,1,0,data/map2.bmp
342.5,226,2933.611185,495,4,2,0,0,data/map1.bmp
759,254,2936.823688,759,1,1,1,0,data/map2.bmp
752,289,2940.385484,752,1,1,1,0,data/map2.bmp
223.0,369,2945.516226,378,4,1,0,0,data/map1.bmp
762,236,2948.590745,762,1,1,1,0,data/map2.bmp
797.0,298,2952.260345,800,2,1,1,0,data/map2.bmp
762.0,345,2957.119717,822,4,0,1,0,data/map1.bmp
887,274,2960.806587,887,4,0,1,0,data/map1.bmp
787.5,268,2964.344756,788,1,1,1,0,data/map1.bmp
754.0,267,2967.871979,806,4,2,1,0,data/map2.bmp
877.5,314,2972.290843,879,1,1,1,0,data/map1.bmp
219.5,308,2976.433869,370,4,1,0,0,data/map1.bmp
812,236,2979.698481,812,4,0,1,0,data/map2.bmp
1167.5,364,2984.965287,1269,4,2,1,0,data/map1.bmp
697.5,295,2988.718788,750,4,0,1,0,data/map2.bmp
754.0,270,2992.297349,805,4,2,1,0,data/map2.bmp
858,256,2995.697647,858,4,0,1,0,data/map2.bmp
967.5,356,3000.643478,1070,4,2,1,0,data/map1.bmp
104.0,282,3004.347281,255,4,1,0,0,data/map2.bmp
761,244,3007.61556,761,4,0,1,0,data/map2.bmp
868,368,3012.702118,918,4,1,1,0,data/map1.bmp
1060.5,381,3017.967651,1165,4,2,1,0,data/map1.bmp
744.0,321,3021.87421,795,2,1,1,0,data/map2.bmp
979.5,300,3026.358452,981,4,1,1,0,data/map1.bmp
788,265,3029.871235,788,1,1,1,0,data/map1.bmp
748.0,297,3033.681077,850,4,2,1,0,data/map2.bmp
870.5,348,3038.467928,972,2,2,1,0,data/map1.bmp
104.0,341,3043.100785,257,4,2,0,0,data/map2.bmp
772.5,331,3047.412718,825,4,0,1,0,data/map1.bmp
928.5,310,3051.976165,979,4,0,1,0,data/map1.bmp
752.0,251,3054.779915,759,1,1,1,0,data/map2.bmp
914.0,382,3060.09583,915,4,1,1,0,data/map1.bmp
1027.0,309,3064.673962,1080,4,2,1,0,data/map1.bmp
747.5,282,3068.343549,853,4,1,1,0,data/map2.bmp
1066.0,363,3073.254431,1119,4,2,1,0,data/map1.bmp
893,490,3079.75674,943,2,2,1,0,data/map1.bmp
921.5,349,3084.293899,922,4,0,1,0,data/map1.bmp
156,304,3088.568202,306,4,1,0,0,data/map2.bmp
435.0,342,3093.456835,586,4,2,0,0,data/map1.bmp
389.0,361,3098.076159,541,4,2,0,0,data/map1.bmp
333.0,328,3102.810942,484,4,2,0,0,data/map1.bmp
833.0,287,3106.469195,834,1,1,1,0,data/map1.bmp
886.0,271,3110.182533,887,4,0,1,0,data/map1.bmp
89.5,239,3113.431755,240,4,2,0,0,data/map2.bmp
190.5,426,3118.982782,341,2,2,0,0,data/map1.bmp
666.0,569,3126.497409,778,1,1,1,0,data/map1.bmp
773.5,338,3130.993097,874,4,0,1,0,data/map1.bmp
859,254,3134.438151,859,4,1,1,0,data/map2.bmp
926,325,3138.657583,976,2,2,1,0,data/map1.bmp
881.5,291,3142.529739,933,4,0,1,0,data/map1.bmp
762,236,3145.607708,762,1,1,1,0,data/map2.bmp
59,306,3149.936359,209,4,2,0,0,data/map2.bmp
761,240,3152.706643,761,2,1,1,0,data/map2.bmp
886.0,273,3156.778657,887,1,1,1,0,data/map1.bmp
838,269,3160.445894,838,4,0,1,0,data/map1.bmp
750,295,3164.181243,800,2,1,1,0,data/map2.bmp
762,236,3167.288468,762,2,1,1,0,data/map2.bmp
1028,319,3171.456214,1028,4,2,1,0,data/map1.bmp
761,244,3174.76085,761,4,0,1,0,data/map2.bmp
752,446,3181.000394,852,4,1,1,0,data/map1.bmp
832,295,3184.932473,882,4,0,1,0,data/map1.bmp
750,297,3188.767218,850,4,2,1,0,data/map2.bmp
787,274,3192.282591,787,1,1,1,0,data/map1.bmp
829.0,303,3196.520715,831,1,1,1,0,data/map1.bmp
881.5,370,3201.414406,885,4,1,1,0,data/map2.bmp
284.5,313,3205.607156,435,4,1,0,0,data/map1.bmp
817.0,347,3210.512674,922,4,1,1,0,data/map1.bmp
104.5,381,3215.664959,256,4,1,0,0,data/map2.bmp
855,272,3219.255084,905,4,1,1,0,data/map2.bmp
749.0,287,3222.786645,752,1,1,1,0,data/map2.bmp
700.5,287,3226.546627,802,4,1,1,0,data/map2.bmp
830.5,298,3231.004225,882,4,1,1,0,data/map1.bmp
783,382,3235.815083,783,1,1,1,0,data/map2.bmp
760.5,404,3241.344943,861,4,1,1,0,data/map1.bmp
986,278,3245.084628,1036,4,1,1,0,data/map1.bmp
768.0,341,3249.9111,873,4,1,1,0,data/map1.bmp
872,348,3254.75886,972,4,1,1,0,data/map1.bmp
292.0,229,3257.520865,444,4,2,0,0,data/map2.bmp
821.5,329,3262.037601,844,4,1,1,0,data/map2.bmp
744.5,321,3265.99095,795,2,1,1,0,data/map2.bmp
750.0,293,3270.098635,751,2,1,1,0,data/map2.bmp
707.5,657,3278.812791,810,4,0,1,0,data/map1.bmp
745.5,369,3283.657231,786,1,1,1,0,data/map2.bmp
700.5,290,3287.389558,801,4,2,1,0,data/map2.bmp
868,368,3292.512577,968,4,0,1,0,data/map1.bmp
972.0,344,3297.38725,1023,4,2,1,0,data/map1.bmp
787,361,3301.737155,837,2,1,1,0,data/map2.bmp
795.0,300,3306.035848,899,4,2,1,0,data/map2.bmp
849.5,450,3311.910728,951,4,1,1,0,data/map1.bmp
855.0,416,3317.393756,908,4,0,1,0,data/map1.bmp
812,236,3320.504579,812,1,1,1,0,data/map2.bmp
800,295,3324.519845,800,1,1,1,0,data/map2.bmp
934.0,314,3328.512917,997,4,2,1,0,data/map2.bmp
969,361,3333.495023,969,4,0,1,0,data/map1.bmp
854,278,3337.107097,904,4,2,1,0,data/map2.bmp
404.5,229,3340.309719,555,4,2,0,0,data/map1.bmp
806,269,3343.687331,806,1,1,1,0,data/map2.bmp
788,269,3347.197632,788,1,1,1,0,data/map1.bmp
831,301,3351.125058,881,4,0,1,0,data/map1.bmp
823.5,335,3355.854875,824,4,1,1,0,data/map1.bmp
879.5,308,3359.719035,880,1,1,1,0,data/map1.bmp
258.0,343,3364.422821,409,4,1,0,0,data/map2.bmp
1167,372,3369.536854,1167,4,2,1,0,data/map1.bmp
1105.5,420,3375.237829,1207,4,2,1,0,data/map1.bmp
942,339,3379.758364,942,2,1,1,0,data/map2.bmp
825.5,329,3383.790525,826,1,1,1,0,data/map1.bmp
950.0,427,3390.151627,956,4,0,1,0,data/map1.bmp
925.0,327,3394.344939,926,2,2,1,0,data/map1.bmp
286.5,309,3398.830492,437,4,1,0,0,data/map1.bmp
808,258,3402.183072,808,1,1,1,0,data/map2.bmp
751,290,3405.931118,751,4,2,1,0,data/map2.bmp
742.5,325,3410.392707,794,4,1,1,0,data/map2.bmp
687.5,359,3414.752084,788,4,2,1,0,data/map2.bmp
918.0,321,3419.464913,977,4,0,1,0,data/map1.bmp
757.0,258,3422.900605,808,4,2,1,0,data/map2.bmp
436.0,418,3428.579644,591,4,1,0,0,data/map1.bmp
886.0,272,3432.284399,887,4,0,1,0,data/map1.bmp
891.5,460,3438.687503,999,4,0,1,0,data/map1.bmp
1017.5,348,3443.706251,1022,2,2,1,0,data/map1.bmp
54,295,3447.567579,204,4,2,0,0,data/map2.bmp
872.5,343,3452.226013,873,1,1,1,0,data/map1.bmp
832.0,356,3456.730355,888,4,2,1,0,data/map2.bmp
80.5,208,3459.683119,235,4,2,0,0,data/map2.bmp
825.0,372,3464.804244,835,4,0,1,0,data/map2.bmp
275,278,3468.64079,425,4,1,0,0,data/map1.bmp
268.5,345,3473.559098,428,4,1,0,0,data/map1.bmp
974.5,298,3477.61477,982,4,0,1,0,data/map1.bmp
890.0,488,3484.40813,994,4,1,1,0,data/map1.bmp
757.0,458,3490.644792,768,4,0,1,0,data/map2.bmp
934.5,324,3494.591688,945,2,1,1,0,data/map2.bmp
831.5,383,3499.816754,833,4,0,1,0,data/map2.bmp
876.0,283,3503.568386,885,1,1,1,0,data/map1.bmp
865.5,363,3508.54792,919,2,2,1,0,data/map1.bmp
799.5,380,3513.683464,815,1,1,1,0,data/map1.bmp
753,283,3517.19738,753,1,1,1,0,data/map2.bmp
790.5,343,3521.857827,841,4,1,1,0,data/map2.bmp
752,287,3525.363979,752,1,1,1,0,data/map2.bmp
857.0,370,3530.344982,867,1,1,1,0,data/map1.bmp
830.5,298,3534.181203,832,1,1,1,0,data/map1.bmp
845,322,3538.607487,845,4,0,1,0,data/map2.bmp
829.0,295,3542.390803,832,1,1,1,0,data/map1.bmp
484.5,309,3546.907967,636,4,2,0,0,data/map1.bmp
922.0,328,3551.041992,976,4,1,1,0,data/map1.bmp
259,305,3555.508175,409,4,2,0,0,data/map2.bmp
46.0,255,3558.94803,197,4,2,0,0,data/map2.bmp
801.5,286,3562.702008,802,4,1,1,0,data/map2.bmp
808.0,378,3567.697628,816,1,1,1,0,data/map1.bmp
737.5,320,3571.61275,795,2,1,1,0,data/map2.bmp
1071.5,340,3576.428873,1123,2,2,1,0,data/map1.bmp
337.5,496,3583.180263,488,4,0,0,0,data/map1.bmp
869.0,358,3588.157105,870,4,0,1,0,data/map1.bmp
397.0,243,3591.641809,549,4,2,0,0,data/map1.bmp
740.0,327,3595.719096,794,4,0,1,0,data/map2.bmp
276.5,302,3599.761183,429,4,1,0,0,data/map1.bmp
183.0,256,3603.324802,340,4,2,0,0,data/map2.bmp
684.0,366,3608.208177,736,4,0,1,0,data/map2.bmp
821.5,315,3612.583505,828,1,1,1,0,data/map1.bmp
222.5,323,3616.696334,376,4,1,0,0,data/map2.bmp
151.0,316,3621.178987,303,4,2,0,0,data/map2.bmp
1060.0,403,3626.635435,1061,2,2,1,0,data/map1.bmp
49.0,238,3629.88316,200,4,1,0,0,data/map2.bmp
207.0,337,3634.088206,359,4,2,0,0,data/map2.bmp
930.5,296,3638.336671,932,2,2,1,0,data/map1.bmp
914.5,340,3642.729061,923,4,0,1,0,data/map1.bmp
340,397,3648.068142,490,2,2,0,0,data/map1.bmp
867.5,362,3652.901822,869,1,1,1,0,data/map1.bmp
1006.5,396,3658.361752,1062,4,2,1,0,data/map1.bmp
724,428,3664.058203,724,1,1,1,0,data/map2.bmp
875.5,305,3668.095957,880,4,1,1,0,data/map1.bmp
1072.0,340,3672.971873,1123,4,2,1,0,data/map1.bmp
-148,12,3673.119152,2,2,2,0,0,data/map1.bmp
698.5,304,3676.991088,749,4,0,1,0,data/map2.bmp
182.5,363,3682.037951,340,4,0,0,0,data/map1.bmp
760,247,3685.336763,760,4,0,1,0,data/map2.bmp
135.5,471,3691.97501,288,4,0,0,0,data/map1.bmp
826.5,369,3696.636436,836,1,1,1,0,data/map2.bmp
205.5,383,3701.692917,359,4,1,0,0,data/map2.bmp
304.0,340,3705.859213,455,4,2,0,0,data/map2.bmp
774.5,392,3711.080455,831,4,0,1,0,data/map2.bmp
693.0,325,3715.615614,744,4,1,1,0,data/map2.bmp
747.0,303,3719.506601,849,4,2,1,0,data/map2.bmp
748.5,567,3727.017318,778,1,1,1,0,data/map1.bmp
790.0,336,3731.012426,792,2,1,1,0,data/map2.bmp
836.5,269,3734.552282,838,1,1,1,0,data/map1.bmp
855.0,419,3740.605144,958,4,1,1,0,data/map1.bmp
311.5,419,3746.448686,515,4,1,0,0,data/map1.bmp
746.5,311,3750.377981,797,4,1,1,0,data/map2.bmp
1021.0,338,3755.190426,1024,4,2,1,0,data/map1.bmp
629.5,383,3760.231774,733,4,1,1,0,data/map2.bmp
856.5,386,3765.549387,864,4,0,1,0,data/map1.bmp
1124.5,330,3770.377455,1175,4,2,1,0,data/map1.bmp
487.0,407,3775.954936,638,4,2,0,0,data/map1.bmp
978.5,314,3780.112938,979,4,1,1,0,data/map1.bmp
205.0,305,3784.429251,358,4,0,0,0,data/map2.bmp
535.0,304,3788.488888,686,4,2,0,0,data/map1.bmp
511.0,239,3791.923645,662,4,2,0,0,data/map1.bmp
906.5,421,3797.376629,907,2,2,1,0,data/map1.bmp
953.5,401,3802.849966,1011,4,1,1,0,data/map1.bmp
268.5,415,3808.486612,466,4,1,0,0,data/map1.bmp
92.0,298,3812.727376,247,4,1,0,0,data/map2.bmp
626.5,651,3820.680897,679,1,1,1,0,data/map2.bmp
728.5,399,3825.969612,830,4,1,1,0,data/map2.bmp
848.0,403,3831.403128,961,4,1,1,0,data/map1.bmp
811.5,331,3836.005146,825,1,1,1,0,data/map1.bmp
968.5,355,3840.487735,970,2,2,1,0,data/map1.bmp
713.5,381,3845.693436,815,4,0,1,0,data/map1.bmp
776.0,381,3850.599331,833,4,1,1,0,data/map2.bmp
800,295,3854.777172,800,2,1,1,0,data/map2.bmp
164.0,177,3857.158905,315,4,1,0,0,data/map1.bmp
880.0,303,3861.029848,881,1,1,1,0,data/map1.bmp
1051.5,648,3870.183753,1162,4,0,1,0,data/map1.bmp
745,323,3874.078666,745,2,1,1,0,data/map2.bmp
734.5,372,3878.895627,735,2,1,1,0,data/map2.bmp
882.5,362,3883.741518,887,4,0,1,0,data/map2.bmp
874.5,330,3887.975159,875,2,2,1,0,data/map1.bmp
794.5,322,3892.495341,845,4,1,1,0,data/map2.bmp
766.5,414,3897.768034,777,4,0,1,0,data/map2.bmp
330.0,362,3902.86859,483,4,1,0,0,data/map1.bmp
801,294,3906.635861,851,4,2,1,0,data/map2.bmp
916.0,330,3911.4155,925,4,0,1,0,data/map1.bmp
727.0,542,3918.649857,833,4,0,1,0,data/map1.bmp
686.5,364,3923.51439,737,4,0,1,0,data/map2.bmp
875.5,326,3927.641979,926,2,2,1,0,data/map1.bmp
685.5,354,3932.246609,739,2,1,1,0,data/map2.bmp
196.0,589,3940.164922,358,4,0,0,0,data/map2.bmp
211.0,154,3942.367802,364,4,2,0,0,data/map1.bmp
833.5,286,3946.055637,834,1,1,1,0,data/map1.bmp
834.5,280,3949.700529,835,1,1,1,0,data/map1.bmp
142.5,393,3955.311392,307,4,1,0,0,data/map2.bmp
576.0,645,3963.222257,680,1,1,1,0,data/map2.bmp
776,418,3968.326269,776,1,1,1,0,data/map2.bmp
184.5,290,3972.038931,338,2,2,0,0,data/map1.bmp
1049.0,428,3977.782542,1056,4,1,1,0,data/map1.bmp
743.5,448,3983.547458,770,1,1,1,0,data/map2.bmp
750.5,291,3987.152984,751,1,1,1,0,data/map2.bmp
748,309,3991.56032,748,4,2,1,0,data/map2.bmp
795.0,462,3997.507242,899,2,2,1,0,data/map1.bmp
751,292,4001.468223,751,1,1,1,0,data/map2.bmp
738.5,419,4006.728668,826,2,1,1,0,data/map2.bmp
100.5,309,4010.667593,256,4,1,0,0,data/map2.bmp
801,291,4014.245888,801,1,1,1,0,data/map2.bmp
248.5,507,4020.928269,408,4,1,0,0,data/map2.bmp
1110.5,377,4026.210692,1166,4,2,1,0,data/map1.bmp
790.5,340,4030.659683,791,2,1,1,0,data/map2.bmp
919.5,563,4038.068785,929,4,0,1,0,data/map1.bmp
687.0,348,4042.75917,740,4,1,1,0,data/map2.bmp
790.5,343,4047.446784,841,4,1,1,0,data/map2.bmp
825.0,326,4051.712475,876,4,0,1,0,data/map1.bmp
754.5,274,4055.572516,755,1,1,1,0,data/map2.bmp
743.0,318,4059.569607,746,4,0,1,0,data/map2.bmp
995.0,475,4065.912015,996,2,2,1,0,data/map1.bmp
694,326,4070.027412,744,4,2,1,0,data/map2.bmp
54.0,343,4074.713283,206,4,0,0,0,data/map2.bmp
53.0,315,4078.734031,206,4,0,0,0,data/map2.bmp
833,293,4082.966788,833,1,1,1,0,data/map1.bmp
96.5,193,4085.56651,253,4,1,0,0,data/map1.bmp
807,264,4088.96833,807,2,1,1,0,data/map2.bmp
251.5,316,4093.493619,404,4,2,0,0,data/map2.bmp
753,284,4097.01175,753,1,1,1,0,data/map2.bmp
863.0,388,4102.270806,864,1,1,1,0,data/map1.bmp
788.5,375,4107.395187,816,1,1,1,0,data/map1.bmp
753,280,4110.955902,753,2,1,1,0,data/map2.bmp
640.5,543,4118.010959,701,4,0,1,0,data/map2.bmp
793.5,319,4122.541277,896,4,2,1,0,data/map2.bmp
730.0,304,4126.467065,781,1,1,1,0,data/map1.bmp
694.5,323,4130.807184,745,2,1,1,0,data/map2.bmp
796,317,4134.577293,796,1,1,1,0,data/map2.bmp
